POS,Name,First Name,Last Name,ORG,HT,WT,B,T,VAL,CTM,CFR,CYear,CEra,CType,ST,CID,Tier,Title,SER,L10,VAR,VLvl,CON,BABIP,GAP,POW,EYE,K's,BA vL,CON vL,GAP vL,POW vL,EYE vL,K vL,BA vR,CON vR,GAP vR,POW vR,EYE vR,K vR,BUN,BFH,BBT,GBT,FBT,STU,MOV,CON_1,PBABIP,HRA,STU vL,MOV vL,CON vL_1,PBABIP vL,HRA vL,STU vR,MOV vR,CON vR_1,PBABIP vR,HRA vR,FB,CH,CB,SL,SI,SP,CT,FO,CC,SC,KC,KN,PIT,G/F,VELO,Slot,PT,STM,HLD,C ABI,C FRM,C ARM,IF RNG,IF ERR,IF ARM,TDP,OF RNG,OF ERR,OF ARM,P,C,1B,2B,3B,SS,LF,CF,RF,P Pot,C Pot,1B Pot,2B Pot,3B Pot,SS Pot,LF Pot,CF Pot,RF Pot,SPE,SR,STE,RUN,G,GS,PA,AB,H,1B_1,2B_1,3B_1,HR,RBI,R,BB,IBB,HP,SH,SF,CI,K,GIDP,RC,OPS,WPA,wRC,wRAA,WAR,PI/PA,SB,CS,BatR,wSB,UBR,BsR,G_1,GS_1,W,L,HLD_1,SD,MD,IP,BF,AB_1,1B_2,2B_2,3B_2,HR_1,TB,R_1,ER,BB_1,IBB_1,K_1,HP_1,SH_1,SF_1,WP,BK,CI_1,DP,GF,IR,IRS,pLi,PI,GB,FB_1,SB_1,CS_1,WPA_1,WAR_1,rWAR,SIERA,POS_1,G_2,GS_2,TC,A,PO,E,DP_1,TP,RNG,ZR,EFF,SBA,RTO,IP_1,PB,CER,CERA,BIZ-R,BIZ-Rm,BIZ-L,BIZ-Lm,BIZ-E,BIZ-Em,BIZ-U,BIZ-Um,BIZ-Z,BIZ-Zm,FRM,ARM
SP,Al Grabowski,Al,Grabowski,Franklin Lakes Nail Biters,6' 0',175 lbs,L,L,69,St. Louis Cardinals,STL,1929,1921-1945,RS,-,84277,Bronze,Rookie Sensation  SP Al Grabowski  STL  1929,,0,N,0,5,2,6,1,3,2,2,5,6,1,3,2,2,5,7,1,3,2,29,54,Normal,Normal,Normal,75,70,81,62,74,71,78,84,63,86,76,66,81,62,69,-,104,71,-,81,-,-,-,-,-,-,-,3,FB,90-92,3/4,Normal,91,82,-,-,-,27,20,23,23,3,4,9,55,-,-,-,-,-,-,-,-,55,-,-,-,-,-,-,-,-,15,5,6,26,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,2,2,1,1,0,0,0,13.1,59,56,12,5,0,3,34,9,9,2,0,9,0,0,1,0,0,0,0,0,0,0,1.09,215,13,14,0,0,-0.0,-0.1,-0.3,4.13,1,2,2,5,4,1,0,0,0,3.38,-0.1,1.003,0,0,13.1,0,0,0.00,2,1,2,2,0,0,0,0,0,0,0.0,0.0
SP,Jack Harshman,Jack,Harshman,Milwaukee Klondikes,6' 2',185 lbs,L,L,69,Chicago White Sox,CHW,1954,1946-1960,Snap,-,83192,Bronze,Snapshot  SP Jack Harshman  CWS  1954,,0,N,0,22,19,38,117,118,26,11,16,10,14,106,21,22,25,44,150,123,28,56,56,Flyball,Spray,Spray,99,95,50,68,109,112,93,73,40,120,96,94,37,78,102,77,140,69,89,-,-,-,-,-,-,-,-,4,EX FB,89-91,OTT,Normal,70,68,-,-,-,34,27,28,23,5,10,4,71,-,54,-,-,-,-,-,-,71,-,54,-,-,-,-,-,-,5,5,6,5,4,2,8,7,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0.0,.125,-0.18,0,-1.2,-0.1,4.62,0,0,-1.2,0.0,0.0,0.0,2,2,2,0,0,0,0,13.2,52,47,7,3,0,0,13,1,1,4,0,12,1,0,0,0,0,0,2,0,0,0,1.10,211,6,19,0,0,0.6,0.4,0.8,3.08,1,3,2,3,1,2,0,0,0,1.84,0.0,.000,0,0,14.2,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0.0,0.0
SP,Jack Harshman,Jack,Harshman,Raleigh Keilbasas,6' 2',185 lbs,L,L,69,Chicago White Sox,CHW,1954,1946-1960,Snap,-,83192,Bronze,Snapshot  SP Jack Harshman  CWS  1954,,140,N,0,22,19,38,117,118,26,11,16,10,14,106,21,22,25,44,150,123,28,56,56,Flyball,Spray,Spray,99,95,50,68,109,112,93,73,40,120,96,94,37,78,102,77,140,69,89,-,-,-,-,-,-,-,-,4,EX FB,89-91,OTT,Normal,70,68,-,-,-,34,27,28,23,5,10,4,71,-,54,-,-,-,-,-,-,71,-,54,-,-,-,-,-,-,5,5,6,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,3,0,0,0,0,3,0,2.1,11,8,1,0,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,2,2,0,4.05,47,2,4,0,0,0.4,-0.2,0.3,7.99,1,3,0,0,0,0,0,0,0,0.00,0.0,.000,0,0,2.1,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0.0,0.0
SP,Jack Harshman,Jack,Harshman,Detroit Sushi Cats,6' 2',185 lbs,L,L,69,Chicago White Sox,CHW,1954,1946-1960,Snap,-,83192,Bronze,Snapshot  SP Jack Harshman  CWS  1954,,0,N,0,22,19,38,117,118,26,11,16,10,14,106,21,22,25,44,150,123,28,56,56,Flyball,Spray,Spray,99,95,50,68,109,112,93,73,40,120,96,94,37,78,102,77,140,69,89,-,-,-,-,-,-,-,-,4,EX FB,89-91,OTT,Normal,70,68,-,-,-,34,27,28,23,5,10,4,71,-,54,-,-,-,-,-,-,71,-,54,-,-,-,-,-,-,5,5,6,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,5.0,19,19,1,1,0,0,3,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0.28,74,1,10,0,0,0.0,0.2,0.3,0.33,1,1,0,1,1,0,0,0,0,1.80,0.0,1.003,0,0,5.0,0,0,0.00,1,1,0,0,0,0,0,0,0,0,0.0,0.0
SP,Roberto H. Hernandez,Roberto H.,Hernandez,El Vampiro Ankle Biters,6' 4',230 lbs,R,R,67,Cleveland,CLE,2007,2005-2014,Snap,-,83131,Bronze,Snapshot  SP Roberto H. Hernandez  CLE  2007,,0,N,0,4,1,3,1,3,1,1,4,3,1,3,1,1,4,3,1,3,1,24,25,Normal,Pull,Pull,58,83,74,86,82,41,91,66,81,97,65,79,81,89,75,42,73,-,61,57,77,-,-,-,-,-,-,5,EX GB,89-91,3/4,GB'er,78,54,-,-,-,31,64,43,34,10,3,2,92,-,-,-,-,-,-,-,-,92,-,-,-,-,-,-,-,-,6,5,6,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,2,0,0,0,0,1,1,2.2,12,12,4,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.78,41,3,4,0,0,-0.1,0.1,0.1,4.82,1,1,0,1,1,0,0,0,0,3.38,-0.2,1.003,0,0,2.2,0,0,0.00,0,0,2,1,0,0,0,0,0,0,0.0,0.0
SP,Roberto H. Hernandez,Roberto H.,Hernandez,Altoona Mountain Citys,6' 4',230 lbs,R,R,67,Cleveland,CLE,2007,2005-2014,Snap,-,83131,Bronze,Snapshot  SP Roberto H. Hernandez  CLE  2007,,0,N,0,4,1,3,1,3,1,1,4,3,1,3,1,1,4,3,1,3,1,24,25,Normal,Pull,Pull,58,83,74,86,82,41,91,66,81,97,65,79,81,89,75,42,73,-,61,57,77,-,-,-,-,-,-,5,EX GB,89-91,3/4,GB'er,78,54,-,-,-,31,64,43,34,10,3,2,92,-,-,-,-,-,-,-,-,92,-,-,-,-,-,-,-,-,6,5,6,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,2,0,1,0,0,1,0,3.0,10,8,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,3,0,1.33,49,7,1,0,0,0.2,-0.1,0.2,9.09,1,2,0,0,0,0,0,0,0,0.00,0.0,.000,0,0,3.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0.0,0.0
SP,Ed Heusser,Ed,Heusser,Altoona Mountain Citys,6' 0',185 lbs,S,R,68,St. Louis Cardinals,STL,1935,1921-1945,RS,-,84268,Bronze,Rookie Sensation  SP Ed Heusser  STL  1935,,0,N,0,5,2,8,1,7,3,4,6,13,1,12,2,2,6,7,1,6,4,24,29,Normal,Pull,Pull,53,76,92,84,73,44,89,85,116,76,60,67,99,57,72,-,80,72,-,58,-,-,-,-,-,-,-,3,NEU,89-91,3/4,Normal,58,96,-,-,-,25,21,23,23,3,3,6,53,-,-,-,-,-,-,-,-,53,-,-,-,-,-,-,-,-,8,4,6,12,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,2,2,0,2,0,0,0,12.1,49,45,5,4,0,1,17,5,5,4,0,7,0,0,0,0,0,0,0,0,0,0,0.92,170,8,20,0,0,-0.1,0.1,0.1,4.61,1,2,2,2,0,2,0,0,0,1.46,0.0,.000,0,0,12.1,0,0,0.00,0,0,0,0,0,0,0,0,0,0,-0.1,0.0
SP,Ed Holley,Ed,Holley,Denver Bombers,6' 1',195 lbs,R,R,69,Philadelphia Phillies,PHI,1932,1921-1945,RS,-,84263,Bronze,Rookie Sensation  SP Ed Holley  PHI  1932,,0,N,0,8,4,8,1,13,7,6,9,5,1,22,9,4,8,10,2,11,7,33,10,Normal,Spray,Spray,70,71,87,77,68,60,66,82,91,54,78,71,92,65,75,57,-,77,78,-,-,91,-,-,-,-,-,4,EX FB,90-92,3/4,Normal,76,60,-,-,-,24,20,22,23,3,3,1,51,-,-,-,-,-,-,-,-,51,-,-,-,-,-,-,-,-,5,5,6,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,7.0,26,25,0,1,0,2,10,3,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0.84,109,7,11,0,0,0.0,-0.2,0.0,4.71,1,1,1,3,0,3,0,0,0,3.86,0.0,.000,0,0,7.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0.0,0.0
SP,Tommy John,Tommy,John,Madtown Socialists,6' 3',185 lbs,R,L,66,New York Yankees,NYY,1980,1980-1992,VET,-,83873,Bronze,Veteran Presence  SP Tommy John  NYY  1980,,0,N,0,17,16,36,5,35,17,20,20,32,3,44,20,15,16,38,6,32,17,32,20,Normal,Normal,Normal,40,85,90,84,86,53,79,80,101,69,35,87,94,78,92,-,68,46,-,49,-,51,-,-,55,-,-,5,EX GB,89-91,3/4,GB'er,87,115,-,-,-,25,30,26,25,4,4,3,63,-,-,-,-,-,-,-,-,63,-,-,-,-,-,-,-,-,7,5,6,10,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,4.1,22,19,1,4,0,1,13,5,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0.96,88,6,6,0,0,-0.4,-0.2,-0.3,6.95,1,1,1,2,2,0,0,0,0,4.15,0.1,1.003,0,0,4.1,0,0,0.00,1,1,1,1,0,0,0,0,0,0,0.0,0.0
SP,Yusei Kikuchi,Yusei,Kikuchi,Altoona Mountain Citys,6' 0',195 lbs,L,L,68,Los Angeles Angels,ANA,2026,2026,2026Live,-,82322,Bronze,MLB 2026 Live  SP Yusei Kikuchi  LAA,,0,N,0,41,24,39,3,21,61,24,41,39,3,21,60,24,42,39,4,21,62,46,1,Normal,Pull,Pull,83,69,75,71,69,84,72,76,74,71,83,69,75,70,69,99,81,91,98,-,-,-,-,-,-,-,-,4,FB,96-98,3/4,Normal,64,79,2,2,2,22,29,36,6,48,15,17,59,-,38,-,-,-,35,5,10,59,-,38,-,-,-,35,5,10,14,19,12,11,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,2,2,2,0,0,0,0,14.0,51,47,6,2,0,0,10,0,0,3,0,10,1,0,0,0,0,0,2,0,0,0,0.84,203,8,21,0,0,0.5,0.4,1.0,3.39,1,2,2,2,1,1,0,0,0,1.29,0.1,1.003,0,0,14.0,0,0,0.00,0,0,0,0,1,1,0,0,0,0,0.0,0.0
SP,Yusei Kikuchi,Yusei,Kikuchi,Mississauga Rush,6' 0',195 lbs,L,L,68,Los Angeles Angels,ANA,2026,2026,2026Live,-,82322,Bronze,MLB 2026 Live  SP Yusei Kikuchi  LAA,,0,N,0,41,24,39,3,21,61,24,41,39,3,21,60,24,42,39,4,21,62,46,1,Normal,Pull,Pull,83,69,75,71,69,84,72,76,74,71,83,69,75,70,69,99,81,91,98,-,-,-,-,-,-,-,-,4,FB,96-98,3/4,Normal,64,79,2,2,2,22,29,36,6,48,15,17,59,-,38,-,-,-,35,5,10,59,-,38,-,-,-,35,5,10,14,19,12,11,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,4.2,21,19,2,3,0,0,8,2,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0.90,98,5,5,0,0,-0.1,0.1,0.0,4.28,1,1,1,1,1,0,0,0,0,1.93,0.0,1.003,0,0,4.2,0,0,0.00,1,1,0,0,0,0,0,0,0,0,0.0,0.0
