POS,Name,First Name,Last Name,ORG,HT,WT,B,T,VAL,CTM,CFR,CYear,CEra,CType,ST,CID,Tier,Title,SER,L10,VAR,VLvl,CON,BABIP,GAP,POW,EYE,K's,BA vL,CON vL,GAP vL,POW vL,EYE vL,K vL,BA vR,CON vR,GAP vR,POW vR,EYE vR,K vR,BUN,BFH,BBT,GBT,FBT,STU,MOV,CON_1,PBABIP,HRA,STU vL,MOV vL,CON vL_1,PBABIP vL,HRA vL,STU vR,MOV vR,CON vR_1,PBABIP vR,HRA vR,FB,CH,CB,SL,SI,SP,CT,FO,CC,SC,KC,KN,PIT,G/F,VELO,Slot,PT,STM,HLD,C ABI,C FRM,C ARM,IF RNG,IF ERR,IF ARM,TDP,OF RNG,OF ERR,OF ARM,P,C,1B,2B,3B,SS,LF,CF,RF,P Pot,C Pot,1B Pot,2B Pot,3B Pot,SS Pot,LF Pot,CF Pot,RF Pot,SPE,SR,STE,RUN,G,GS,PA,AB,H,1B_1,2B_1,3B_1,HR,RBI,R,BB,IBB,HP,SH,SF,CI,K,GIDP,RC,OPS,WPA,wRC,wRAA,WAR,PI/PA,SB,CS,BatR,wSB,UBR,BsR,G_1,GS_1,W,L,HLD_1,SD,MD,IP,BF,AB_1,1B_2,2B_2,3B_2,HR_1,TB,R_1,ER,BB_1,IBB_1,K_1,HP_1,SH_1,SF_1,WP,BK,CI_1,DP,GF,IR,IRS,pLi,PI,GB,FB_1,SB_1,CS_1,WPA_1,WAR_1,rWAR,SIERA,POS_1,G_2,GS_2,TC,A,PO,E,DP_1,TP,RNG,ZR,EFF,SBA,RTO,IP_1,PB,CER,CERA,BIZ-R,BIZ-Rm,BIZ-L,BIZ-Lm,BIZ-E,BIZ-Em,BIZ-U,BIZ-Um,BIZ-Z,BIZ-Zm,FRM,ARM
SP,Jesse Flores,Jesse,Flores,Montreal Expos,5' 10',175 lbs,R,R,66,Philadelphia Athletics,OAK,1944,1921-1945,Snap,-,83139,Bronze,Snapshot  SP Jesse Flores  PHA  1944,,0,N,0,6,4,15,1,10,4,6,6,20,1,7,2,4,7,14,1,11,5,82,6,Normal,Normal,Normal,61,76,80,91,69,55,88,76,114,75,64,64,84,72,61,71,-,82,-,-,-,-,-,-,57,-,-,3,EX FB,90-92,OTT,Normal,76,79,-,-,-,23,13,20,23,5,4,7,42,-,-,-,-,-,-,-,-,42,-,-,-,-,-,-,-,-,20,3,6,35,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1.1,5,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.24,19,2,1,0,0,0.0,0.0,0.1,3.35,1,1,0,0,0,0,0,0,0,0.00,0.0,.000,0,0,1.1,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0.0,0.0
SP,Mike Fornieles,Mike,Fornieles,Low Diamond Phillips,5' 11',155 lbs,R,R,67,Boston Red Sox,BOS,1957,1946-1960,Snap,-,83168,Bronze,Snapshot  SP Mike Fornieles  BOS  1957,,0,N,0,7,4,4,1,8,5,4,7,4,1,5,6,4,7,5,1,10,5,35,36,Normal,Normal,Normal,67,82,76,64,91,68,86,69,61,99,65,77,82,67,83,48,-,66,78,-,-,-,-,-,87,74,-,5,NEU,89-91,3/4,Normal,63,48,-,-,-,27,18,23,23,2,7,6,53,-,-,-,-,-,-,-,-,53,-,-,-,-,-,-,-,-,12,4,6,19,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,2,2,0,1,0,0,0,9.0,44,42,10,2,1,3,29,8,8,1,0,7,1,0,0,0,0,0,1,0,0,0,0.91,174,7,12,1,0,-0.4,-0.2,-0.3,3.85,1,2,2,0,0,0,0,0,0,0.00,-0.6,.000,1,0,9.0,0,0,0.00,2,0,0,0,0,0,0,0,0,0,0.0,0.0
SP,Rube Foster,Rube,Foster,Montreal Expos,5' 9',230 lbs,R,R,67,Chicago Leland Giants,CLG,1910,2026,NeL,-,84431,Bronze,Negro League Star  SP Rube Foster  CLG  1910,,0,N,0,70,83,69,85,55,56,83,70,69,85,56,57,84,70,70,85,55,56,41,19,Normal,Spray,Spray,56,75,84,81,73,55,74,84,78,73,56,77,85,83,74,59,69,73,69,-,-,-,-,-,61,-,-,5,NEU,88-90,3/4,Normal,78,60,1,1,1,29,24,26,25,53,59,65,62,-,35,-,-,-,60,-,56,62,-,35,-,-,-,60,-,56,33,5,12,29,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,1.0,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.27,9,1,1,0,0,0.1,0.0,0.1,1.33,1,1,0,1,0,1,0,0,0,9.00,0.0,.000,0,0,1.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0.0,0.0
SP,Bill Gatewood,Bill,Gatewood,The Spacehog,6' 0',195 lbs,R,R,62,Chicago American Giants,CAG,1912,2026,NeL,-,84426,Bronze,Negro League Star  SP Bill Gatewood  CAG  1912,,0,N,0,58,63,77,82,75,53,63,59,79,83,76,55,63,58,77,82,75,53,35,14,Normal,Normal,Spray,48,79,83,91,74,48,81,83,93,75,47,79,83,90,74,55,72,67,-,-,62,-,-,-,-,-,-,4,NEU,88-90,3/4,Normal,68,60,1,1,1,51,23,45,25,53,59,65,83,-,59,-,19,-,-,-,56,83,-,59,-,19,-,-,-,56,27,4,11,29,1,1,4,4,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0.0,.500,0.03,0,-0.3,-0.0,3.25,0,0,-0.3,0.0,-0.0,-0.0,2,0,1,0,0,0,0,4.0,17,16,3,1,0,0,5,0,0,1,0,4,0,0,0,0,0,0,0,1,0,0,0.51,69,3,5,0,0,-0.0,0.1,0.2,3.13,1,3,1,12,3,9,0,1,0,8.31,0.1,1.014,0,0,13.0,0,0,0.00,3,3,1,1,0,0,0,0,0,0,0.0,0.0
SP,Al Grabowski,Al,Grabowski,Walter's Johnsons,6' 0',175 lbs,L,L,69,St. Louis Cardinals,STL,1929,1921-1945,RS,-,84277,Bronze,Rookie Sensation  SP Al Grabowski  STL  1929,,0,N,0,5,2,6,1,3,2,2,5,6,1,3,2,2,5,7,1,3,2,29,54,Normal,Normal,Normal,75,70,81,62,74,71,78,84,63,86,76,66,81,62,69,-,104,71,-,81,-,-,-,-,-,-,-,3,FB,90-92,3/4,Normal,91,82,-,-,-,27,20,23,23,3,4,9,55,-,-,-,-,-,-,-,-,55,-,-,-,-,-,-,-,-,15,5,6,26,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,2,2,1,0,0,0,0,13.1,55,52,8,4,0,1,20,4,2,1,0,9,1,0,1,0,0,0,1,0,0,0,0.90,226,11,19,0,0,0.2,0.3,0.4,3.68,1,2,2,3,0,2,1,0,0,1.35,-0.4,.000,0,0,13.1,0,0,0.00,1,0,1,1,0,0,0,0,0,0,0.0,0.0
SP,Al Grabowski,Al,Grabowski,Kemptville Chickens,6' 0',175 lbs,L,L,69,St. Louis Cardinals,STL,1929,1921-1945,RS,-,84277,Bronze,Rookie Sensation  SP Al Grabowski  STL  1929,,0,N,0,5,2,6,1,3,2,2,5,6,1,3,2,2,5,7,1,3,2,29,54,Normal,Normal,Normal,75,70,81,62,74,71,78,84,63,86,76,66,81,62,69,-,104,71,-,81,-,-,-,-,-,-,-,3,FB,90-92,3/4,Normal,91,82,-,-,-,27,20,23,23,3,4,9,55,-,-,-,-,-,-,-,-,55,-,-,-,-,-,-,-,-,15,5,6,26,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,6.2,26,24,5,0,0,2,13,4,4,2,0,7,0,0,0,0,0,0,2,0,0,0,0.82,118,5,5,0,0,-0.1,-0.1,-0.0,3.01,1,1,1,0,0,0,0,0,0,0.00,0.0,.000,0,0,6.2,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0.0,0.0
SP,Jack Harshman,Jack,Harshman,Young Cash Register aka Lil Broomstick,6' 2',185 lbs,L,L,69,Chicago White Sox,CHW,1954,1946-1960,Snap,-,83192,Bronze,Snapshot  SP Jack Harshman  CWS  1954,,0,N,0,22,19,38,117,118,26,11,16,10,14,106,21,22,25,44,150,123,28,56,56,Flyball,Spray,Spray,99,95,50,68,109,112,93,73,40,120,96,94,37,78,102,77,140,69,89,-,-,-,-,-,-,-,-,4,EX FB,89-91,OTT,Normal,70,68,-,-,-,34,27,28,23,5,10,4,71,-,54,-,-,-,-,-,-,71,-,54,-,-,-,-,-,-,5,5,6,5,6,6,21,21,6,1,0,0,5,7,5,0,0,0,0,0,0,6,0,6.0,1.286,0.14,6,3.9,0.5,4.62,0,0,3.9,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0.0,0.0,0.0,0.00,3,6,6,42,6,36,0,4,0,7.88,0.2,1.012,0,0,48.0,0,0,0.00,7,7,3,3,0,0,1,0,0,0,0.0,0.0
SP,Jack Harshman,Jack,Harshman,Cape Cod Sharks - HotL,6' 2',185 lbs,L,L,69,Chicago White Sox,CHW,1954,1946-1960,Snap,-,83192,Bronze,Snapshot  SP Jack Harshman  CWS  1954,,0,N,0,22,19,38,117,118,26,11,16,10,14,106,21,22,25,44,150,123,28,56,56,Flyball,Spray,Spray,99,95,50,68,109,112,93,73,40,120,96,94,37,78,102,77,140,69,89,-,-,-,-,-,-,-,-,4,EX FB,89-91,OTT,Normal,70,68,-,-,-,34,27,28,23,5,10,4,71,-,54,-,-,-,-,-,-,71,-,54,-,-,-,-,-,-,5,5,6,5,7,5,15,11,4,4,0,0,0,1,0,4,0,0,0,0,0,3,1,2.4,.897,0.09,2,1.3,0.1,4.87,0,0,1.3,0.0,0.0,0.0,4,0,1,0,0,1,0,10.1,37,31,1,0,0,0,1,0,0,6,0,13,0,0,0,1,0,0,1,3,0,0,0.74,169,7,10,1,0,0.4,0.2,0.6,2.86,1,10,5,51,6,44,1,2,0,8.77,-0.2,.843,1,0,51.1,0,0,0.00,6,6,0,0,1,0,3,2,1,0,0.0,0.0
SP,Jack Harshman,Jack,Harshman,Charlotte Aviators,6' 2',185 lbs,L,L,69,Chicago White Sox,CHW,1954,1946-1960,Snap,-,83192,Bronze,Snapshot  SP Jack Harshman  CWS  1954,,0,N,0,22,19,38,117,118,26,11,16,10,14,106,21,22,25,44,150,123,28,56,56,Flyball,Spray,Spray,99,95,50,68,109,112,93,73,40,120,96,94,37,78,102,77,140,69,89,-,-,-,-,-,-,-,-,4,EX FB,89-91,OTT,Normal,70,68,-,-,-,34,27,28,23,5,10,4,71,-,54,-,-,-,-,-,-,71,-,54,-,-,-,-,-,-,5,5,6,5,2,,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.1,.500,0.01,0,0.1,0.0,4.50,0,0,0.1,0.0,-0.0,-0.0,4,0,3,1,0,0,0,23.2,88,80,7,3,0,1,17,2,2,7,0,26,0,0,1,0,0,0,0,2,2,1,0.77,386,15,29,0,0,0.7,0.5,1.2,2.42,1,4,0,3,1,2,0,0,0,1.14,0.0,1.021,0,0,23.2,0,0,0.00,1,1,0,0,0,0,0,0,0,0,-0.1,0.0
SP,Jack Harshman,Jack,Harshman,Ocean City Crabbers,6' 2',185 lbs,L,L,69,Chicago White Sox,CHW,1954,1946-1960,Snap,-,83192,Bronze,Snapshot  SP Jack Harshman  CWS  1954,,0,N,0,22,19,38,117,118,26,11,16,10,14,106,21,22,25,44,150,123,28,56,56,Flyball,Spray,Spray,99,95,50,68,109,112,93,73,40,120,96,94,37,78,102,77,140,69,89,-,-,-,-,-,-,-,-,4,EX FB,89-91,OTT,Normal,70,68,-,-,-,34,27,28,23,5,10,4,71,-,54,-,-,-,-,-,-,71,-,54,-,-,-,-,-,-,5,5,6,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,4.1,23,20,4,2,0,1,12,4,4,2,0,3,1,0,0,0,0,0,0,0,0,0,1.06,103,4,6,0,0,-0.3,-0.1,-0.1,5.09,1,1,1,2,0,2,0,0,0,4.15,0.0,1.021,0,0,4.1,0,0,0.00,1,1,0,0,0,0,0,0,0,0,0.0,0.0
SP,Kyle Hart,Kyle,Hart,Raleigh Keilbasas,6' 5',170 lbs,L,L,66,San Diego Padres,SDP,2026,2026,2026Live,-,81755,Bronze,MLB 2026 Live  SP Kyle Hart  SD,,87,N,0,17,17,19,4,16,16,17,17,19,4,16,16,18,18,20,5,17,17,49,36,Normal,Normal,Normal,72,72,80,81,68,76,76,82,85,72,71,71,80,80,67,78,76,-,78,76,-,77,-,-,-,-,-,5,NEU,91-93,3/4,Normal,55,61,1,1,1,26,39,55,27,3,3,3,78,-,63,-,-,-,-,-,-,78,-,63,-,-,-,-,-,-,17,14,13,25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,4.0,18,17,4,0,0,2,12,3,3,1,0,4,0,0,0,0,0,0,1,0,0,0,0.87,87,3,4,0,0,-0.2,-0.2,-0.1,3.36,1,1,1,0,0,0,0,0,0,0.00,0.0,.000,0,0,4.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0.0,0.0
