POS,Name,First Name,Last Name,ORG,HT,WT,B,T,VAL,CTM,CFR,CYear,CEra,CType,ST,CID,Tier,Title,SER,L10,VAR,VLvl,CON,BABIP,GAP,POW,EYE,K's,BA vL,CON vL,GAP vL,POW vL,EYE vL,K vL,BA vR,CON vR,GAP vR,POW vR,EYE vR,K vR,BUN,BFH,BBT,GBT,FBT,STU,MOV,CON_1,PBABIP,HRA,STU vL,MOV vL,CON vL_1,PBABIP vL,HRA vL,STU vR,MOV vR,CON vR_1,PBABIP vR,HRA vR,FB,CH,CB,SL,SI,SP,CT,FO,CC,SC,KC,KN,PIT,G/F,VELO,Slot,PT,STM,HLD,C ABI,C FRM,C ARM,IF RNG,IF ERR,IF ARM,TDP,OF RNG,OF ERR,OF ARM,P,C,1B,2B,3B,SS,LF,CF,RF,P Pot,C Pot,1B Pot,2B Pot,3B Pot,SS Pot,LF Pot,CF Pot,RF Pot,SPE,SR,STE,RUN,G,GS,PA,AB,H,1B_1,2B_1,3B_1,HR,RBI,R,BB,IBB,HP,SH,SF,CI,K,GIDP,RC,OPS,WPA,wRC,wRAA,WAR,PI/PA,SB,CS,BatR,wSB,UBR,BsR,G_1,GS_1,W,L,HLD_1,SD,MD,IP,BF,AB_1,1B_2,2B_2,3B_2,HR_1,TB,R_1,ER,BB_1,IBB_1,K_1,HP_1,SH_1,SF_1,WP,BK,CI_1,DP,GF,IR,IRS,pLi,PI,GB,FB_1,SB_1,CS_1,WPA_1,WAR_1,rWAR,SIERA,POS_1,G_2,GS_2,TC,A,PO,E,DP_1,TP,RNG,ZR,EFF,SBA,RTO,IP_1,PB,CER,CERA,BIZ-R,BIZ-Rm,BIZ-L,BIZ-Lm,BIZ-E,BIZ-Em,BIZ-U,BIZ-Um,BIZ-Z,BIZ-Zm,FRM,ARM
SP,Jack Harshman,Jack,Harshman,Young Cash Register aka Lil Broomstick,6' 2',185 lbs,L,L,69,Chicago White Sox,CHW,1954,1946-1960,Snap,-,83192,Bronze,Snapshot  SP Jack Harshman  CWS  1954,,0,N,0,22,19,38,117,118,26,11,16,10,14,106,21,22,25,44,150,123,28,56,56,Flyball,Spray,Spray,99,95,50,68,109,112,93,73,40,120,96,94,37,78,102,77,140,69,89,-,-,-,-,-,-,-,-,4,EX FB,89-91,OTT,Normal,70,68,-,-,-,34,27,28,23,5,10,4,71,-,54,-,-,-,-,-,-,71,-,54,-,-,-,-,-,-,5,5,6,5,3,3,12,11,4,2,0,0,2,4,3,1,0,0,0,0,0,3,0,4.3,1.326,0.13,3,2.4,0.3,3.92,0,0,2.4,0.0,0.0,0.0,1,1,0,1,0,0,0,4.2,21,18,3,0,0,1,7,4,4,3,0,5,0,0,0,0,0,0,0,0,0,0,1.23,96,3,6,1,0,-0.2,-0.1,-0.1,4.06,1,4,4,30,4,26,0,3,0,8.80,0.0,1.009,1,0,30.2,0,0,0.00,4,4,2,1,2,2,0,0,0,0,0.0,0.0
SP,Jack Harshman,Jack,Harshman,Willard Wackonauts,6' 2',185 lbs,L,L,69,Chicago White Sox,CHW,1954,1946-1960,Snap,-,83192,Bronze,Snapshot  SP Jack Harshman  CWS  1954,,0,N,0,22,19,38,117,118,26,11,16,10,14,106,21,22,25,44,150,123,28,56,56,Flyball,Spray,Spray,99,95,50,68,109,112,93,73,40,120,96,94,37,78,102,77,140,69,89,-,-,-,-,-,-,-,-,4,EX FB,89-91,OTT,Normal,70,68,-,-,-,34,27,28,23,5,10,4,71,-,54,-,-,-,-,-,-,71,-,54,-,-,-,-,-,-,5,5,6,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,5.1,25,19,3,0,0,0,3,0,0,5,0,3,0,1,0,0,0,0,0,0,0,0,1.08,108,6,7,0,0,0.2,-0.0,0.4,6.56,1,1,1,1,1,0,0,0,0,1.69,0.0,1.018,0,0,5.1,0,0,0.00,1,1,0,0,0,0,0,0,0,0,0.0,0.0
SP,Jack Harshman,Jack,Harshman,Duncan Vultures,6' 2',185 lbs,L,L,69,Chicago White Sox,CHW,1954,1946-1960,Snap,-,83192,Bronze,Snapshot  SP Jack Harshman  CWS  1954,,0,N,0,22,19,38,117,118,26,11,16,10,14,106,21,22,25,44,150,123,28,56,56,Flyball,Spray,Spray,99,95,50,68,109,112,93,73,40,120,96,94,37,78,102,77,140,69,89,-,-,-,-,-,-,-,-,4,EX FB,89-91,OTT,Normal,70,68,-,-,-,34,27,28,23,5,10,4,71,-,54,-,-,-,-,-,-,71,-,54,-,-,-,-,-,-,5,5,6,5,1,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1.000,0.11,0,0.3,0.1,12.00,0,0,0.3,0.0,0.0,0.0,4,4,2,0,0,0,0,23.1,94,81,11,3,1,0,20,4,4,10,0,22,0,1,2,2,0,0,0,0,0,0,1.15,425,21,26,1,1,0.8,0.7,1.1,3.79,1,4,4,6,2,4,0,0,0,2.31,0.3,1.018,2,1,23.1,0,0,0.00,2,2,1,1,0,0,0,0,0,0,0.1,0.0
SP,Jack Harshman,Jack,Harshman,Lawrence Wildboyz,6' 2',185 lbs,L,L,69,Chicago White Sox,CHW,1954,1946-1960,Snap,-,83192,Bronze,Snapshot  SP Jack Harshman  CWS  1954,,0,N,0,22,19,38,117,118,26,11,16,10,14,106,21,22,25,44,150,123,28,56,56,Flyball,Spray,Spray,99,95,50,68,109,112,93,73,40,120,96,94,37,78,102,77,140,69,89,-,-,-,-,-,-,-,-,4,EX FB,89-91,OTT,Normal,70,68,-,-,-,34,27,28,23,5,10,4,71,-,54,-,-,-,-,-,-,71,-,54,-,-,-,-,-,-,5,5,6,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,7.1,30,26,4,1,0,0,6,1,1,4,0,5,0,0,0,0,0,0,0,0,0,0,1.49,117,6,10,0,0,0.2,0.1,0.4,5.05,1,1,1,2,1,1,0,0,0,2.45,0.0,1.018,0,0,7.1,0,0,0.00,1,1,0,0,0,0,0,0,0,0,0.0,0.0
SP,Jack Harshman,Jack,Harshman,Cape Cod Sharks - HotL,6' 2',185 lbs,L,L,69,Chicago White Sox,CHW,1954,1946-1960,Snap,-,83192,Bronze,Snapshot  SP Jack Harshman  CWS  1954,,0,N,0,22,19,38,117,118,26,11,16,10,14,106,21,22,25,44,150,123,28,56,56,Flyball,Spray,Spray,99,95,50,68,109,112,93,73,40,120,96,94,37,78,102,77,140,69,89,-,-,-,-,-,-,-,-,4,EX FB,89-91,OTT,Normal,70,68,-,-,-,34,27,28,23,5,10,4,71,-,54,-,-,-,-,-,-,71,-,54,-,-,-,-,-,-,5,5,6,5,5,3,9,9,1,0,0,0,1,1,1,0,0,0,0,0,0,4,1,0.0,.556,-0.10,0,-0.3,0.0,4.00,0,0,-0.3,0.0,0.0,0.0,2,0,0,0,0,0,0,5.0,19,16,1,0,0,0,1,1,1,3,0,7,0,0,0,1,0,0,0,2,0,0,0.25,88,5,3,0,0,0.0,0.1,0.2,2.92,1,6,3,32,7,25,0,1,0,9.60,0.5,1.007,0,0,30.0,0,0,0.00,6,6,1,1,1,1,2,1,0,0,0.0,0.0
SP,Jack Harshman,Jack,Harshman,Toronto Thundercats,6' 2',185 lbs,L,L,69,Chicago White Sox,CHW,1954,1946-1960,Snap,-,83192,Bronze,Snapshot  SP Jack Harshman  CWS  1954,,0,N,0,22,19,38,117,118,26,11,16,10,14,106,21,22,25,44,150,123,28,56,56,Flyball,Spray,Spray,99,95,50,68,109,112,93,73,40,120,96,94,37,78,102,77,140,69,89,-,-,-,-,-,-,-,-,4,EX FB,89-91,OTT,Normal,70,68,-,-,-,34,27,28,23,5,10,4,71,-,54,-,-,-,-,-,-,71,-,54,-,-,-,-,-,-,5,5,6,5,1,,1,1,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,2.0,3.000,0.40,0,0.7,0.1,8.00,0,0,0.7,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0.0,0.0,0.0,0.00,3,0,0,0,0,0,0,0,0,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0.0,0.0
SP,Kyle Hart,Kyle,Hart,Raleigh Keilbasas,6' 5',170 lbs,L,L,66,San Diego Padres,SDP,2026,2026,2026Live,-,81755,Bronze,MLB 2026 Live  SP Kyle Hart  SD,,87,N,0,17,17,19,4,16,16,17,17,19,4,16,16,18,18,20,5,17,17,49,36,Normal,Normal,Normal,72,72,80,81,68,76,76,82,85,72,71,71,80,80,67,78,76,-,78,76,-,77,-,-,-,-,-,5,NEU,91-93,3/4,Normal,55,61,1,1,1,26,39,55,27,3,3,3,78,-,63,-,-,-,-,-,-,78,-,63,-,-,-,-,-,-,17,14,13,25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,4.0,19,16,6,0,0,0,6,4,4,2,0,1,0,0,1,0,0,0,1,0,0,0,1.28,90,3,7,0,0,-0.2,0.0,-0.2,6.57,1,1,1,1,0,1,0,0,0,2.25,0.0,.000,0,0,4.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0.0,0.0
SP,Roberto H. Hernandez,Roberto H.,Hernandez,Young Cash Register aka Lil Broomstick,6' 4',230 lbs,R,R,67,Cleveland,CLE,2007,2005-2014,Snap,-,83131,Bronze,Snapshot  SP Roberto H. Hernandez  CLE  2007,,0,N,0,4,1,3,1,3,1,1,4,3,1,3,1,1,4,3,1,3,1,24,25,Normal,Pull,Pull,58,83,74,86,82,41,91,66,81,97,65,79,81,89,75,42,73,-,61,57,77,-,-,-,-,-,-,5,EX GB,89-91,3/4,GB'er,78,54,-,-,-,31,64,43,34,10,3,2,92,-,-,-,-,-,-,-,-,92,-,-,-,-,-,-,-,-,6,5,6,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,4.0,17,17,2,2,0,1,10,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0.16,56,5,6,0,0,-0.0,-0.1,-0.1,5.22,1,1,0,1,1,0,0,0,0,2.25,0.1,1.018,0,0,4.0,0,0,0.00,0,0,1,1,0,0,0,0,0,0,0.0,0.0
SP,Bob Kuzava,Bob,Kuzava,Iberian Chargers,6' 2',205 lbs,S,L,68,New York Yankees,NYY,1951,1946-1960,Snap,-,83150,Bronze,Snapshot  SP Bob Kuzava  NYY  1951,,0,N,0,5,2,7,1,8,2,1,5,4,1,13,3,3,5,8,1,7,2,50,7,Normal,Spray,Spray,85,76,68,84,72,71,60,74,37,72,89,82,67,100,73,84,-,79,-,113,-,-,-,-,-,-,-,3,EX FB,89-91,3/4,Normal,61,63,-,-,-,26,20,23,23,2,5,1,54,-,-,-,-,-,-,-,-,54,-,-,-,-,-,-,-,-,15,3,6,27,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,3.2,18,16,4,1,0,1,10,4,4,1,0,3,0,0,1,0,0,0,0,0,0,0,0.72,54,2,6,1,0,-0.2,-0.1,-0.2,3.93,1,1,1,1,0,1,0,0,0,2.45,-0.2,.000,1,0,3.2,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0.0,0.0
SP,Dennis Leonard,Dennis,Leonard,Hudson Railers,6' 1',190 lbs,R,R,67,Kansas City Royals,KCR,1976,1961-1979,Snap,-,83149,Bronze,Snapshot  SP Dennis Leonard  KC  1976,,0,N,0,4,1,3,1,2,1,1,4,3,1,3,1,1,4,3,1,2,1,28,47,Normal,Normal,Normal,72,70,79,78,67,73,68,66,71,67,70,73,89,84,68,54,88,99,74,-,-,-,-,-,-,-,-,4,FB,89-91,SIDE,Normal,86,53,-,-,-,25,20,26,32,5,7,9,54,-,-,-,-,-,-,-,-,54,-,-,-,-,-,-,-,-,5,5,6,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,4.0,15,14,2,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.41,55,3,8,0,0,0.1,0.0,0.2,5.58,1,1,0,1,0,1,0,0,0,2.25,0.0,.000,0,0,4.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0.0,0.0
SP,Dutch Leonard,Dutch,Leonard,Sandpoint Sasquatch,6' 0',175 lbs,R,R,69,Washington Senators,MIN,1938,1921-1945,Snap,-,83200,Bronze,Snapshot  SP Dutch Leonard  WS1  1938,,0,N,0,25,26,61,4,34,25,36,31,42,4,37,25,21,23,64,4,33,26,68,7,Normal,Pull,Pull,50,79,94,87,75,51,93,103,122,79,49,67,88,58,72,62,-,57,-,-,-,-,-,-,72,-,61,4,EX FB,90-92,OTT,Normal,75,60,-,-,-,35,30,29,23,8,5,3,75,-,-,-,-,-,-,-,-,75,-,-,-,-,-,-,-,-,8,5,6,10,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,4.1,23,20,5,2,0,0,9,5,5,3,1,5,0,0,0,1,0,0,0,0,0,0,0.82,97,2,6,0,0,-0.2,0.1,-0.2,4.16,1,1,1,0,0,0,0,0,0,0.00,0.0,.000,0,0,4.1,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0.0,0.0
