POS,Name,First Name,Last Name,ORG,HT,WT,B,T,VAL,CTM,CFR,CYear,CEra,CType,ST,CID,Tier,Title,SER,L10,VAR,VLvl,CON,BABIP,GAP,POW,EYE,K's,BA vL,CON vL,GAP vL,POW vL,EYE vL,K vL,BA vR,CON vR,GAP vR,POW vR,EYE vR,K vR,BUN,BFH,BBT,GBT,FBT,STU,MOV,CON_1,PBABIP,HRA,STU vL,MOV vL,CON vL_1,PBABIP vL,HRA vL,STU vR,MOV vR,CON vR_1,PBABIP vR,HRA vR,FB,CH,CB,SL,SI,SP,CT,FO,CC,SC,KC,KN,PIT,G/F,VELO,Slot,PT,STM,HLD,C ABI,C FRM,C ARM,IF RNG,IF ERR,IF ARM,TDP,OF RNG,OF ERR,OF ARM,P,C,1B,2B,3B,SS,LF,CF,RF,P Pot,C Pot,1B Pot,2B Pot,3B Pot,SS Pot,LF Pot,CF Pot,RF Pot,SPE,SR,STE,RUN,G,GS,PA,AB,H,1B_1,2B_1,3B_1,HR,RBI,R,BB,IBB,HP,SH,SF,CI,K,GIDP,RC,OPS,WPA,wRC,wRAA,WAR,PI/PA,SB,CS,BatR,wSB,UBR,BsR,G_1,GS_1,W,L,HLD_1,SD,MD,IP,BF,AB_1,1B_2,2B_2,3B_2,HR_1,TB,R_1,ER,BB_1,IBB_1,K_1,HP_1,SH_1,SF_1,WP,BK,CI_1,DP,GF,IR,IRS,pLi,PI,GB,FB_1,SB_1,CS_1,WPA_1,WAR_1,rWAR,SIERA,POS_1,G_2,GS_2,TC,A,PO,E,DP_1,TP,RNG,ZR,EFF,SBA,RTO,IP_1,PB,CER,CERA,BIZ-R,BIZ-Rm,BIZ-L,BIZ-Lm,BIZ-E,BIZ-Em,BIZ-U,BIZ-Um,BIZ-Z,BIZ-Zm,FRM,ARM
SP,Mark Clark,Mark,Clark,Portland Crows,6' 5',225 lbs,R,R,68,New York Mets,NYM,1996,1993-2004,Leg,-,84037,Bronze,All-Time Legend  SP Mark Clark  NYM  Peak,,0,N,0,13,1,77,30,42,23,1,14,61,18,54,26,1,12,82,33,38,22,48,18,Line Drive,Normal,Normal,63,70,110,62,75,60,66,94,62,68,65,72,127,62,78,65,86,-,49,-,-,-,78,-,-,-,-,4,NEU,89-91,OTT,Normal,68,112,-,-,-,26,29,25,19,10,3,4,62,-,-,-,-,-,-,-,-,62,-,-,-,-,-,-,-,-,16,5,6,28,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,6.1,25,22,2,2,0,0,6,2,2,2,0,4,0,0,1,0,0,0,0,0,0,0,1.00,91,7,8,0,0,0.2,0.2,0.2,4.55,1,1,1,1,1,0,0,0,0,1.42,0.1,1.010,0,0,6.1,0,0,0.00,0,0,0,0,1,1,0,0,0,0,0.0,0.0
SP,Josh Collmenter,Josh,Collmenter,Raleigh Keilbasas,6' 3',240 lbs,R,R,66,Arizona Diamondbacks,ARI,2011,2005-2014,RS,-,84259,Bronze,Rookie Sensation  SP Josh Collmenter  ARI  2011,,35,N,0,5,2,1,1,3,1,2,5,1,1,3,2,2,5,2,1,4,1,32,54,Normal,Normal,Normal,51,74,102,102,60,40,69,88,107,51,60,78,118,99,68,-,75,78,-,-,-,55,-,-,-,-,-,3,EX FB,87-89,OTT,Normal,63,76,-,-,-,35,20,26,23,3,3,6,65,-,-,-,-,-,-,-,-,65,-,-,-,-,-,-,-,-,5,4,6,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,4,4,1,1,0,0,0,24.0,97,93,16,2,1,2,31,8,8,3,0,16,0,0,1,1,0,0,1,0,0,0,0.90,409,21,34,1,0,0.3,0.5,0.7,3.83,1,4,4,1,0,1,0,0,0,0.38,-0.2,.000,1,0,24.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0.0,0.0
SP,Carl Fischer,Carl,Fischer,Scrubs 'n Duds,6' 0',180 lbs,R,L,64,Detroit Tigers,DET,1933,1921-1945,Snap,-,83143,Bronze,Snapshot  SP Carl Fischer  DET  1933,,0,N,0,6,2,5,1,7,5,1,7,8,1,4,8,3,6,4,1,9,4,81,46,Normal,Normal,Normal,95,77,53,83,75,111,63,50,40,75,91,82,54,98,75,66,-,90,93,-,-,122,-,-,-,-,-,4,EX FB,88-90,SIDE,Normal,67,33,-,-,-,24,20,22,23,10,8,6,51,-,-,-,-,-,-,-,-,51,-,-,-,-,-,-,-,-,9,5,6,13,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,2,2,1,1,0,0,0,10.1,47,44,9,2,0,2,21,7,7,2,0,12,0,0,1,0,0,0,0,0,0,0,0.80,194,4,15,1,0,-0.3,0.1,-0.1,2.31,1,2,2,0,0,0,0,0,0,0.00,-0.2,.000,1,0,10.1,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0.0,0.0
SP,Jesse Flores,Jesse,Flores,Failure At Launch TTC,5' 10',175 lbs,R,R,66,Philadelphia Athletics,OAK,1944,1921-1945,Snap,-,83139,Bronze,Snapshot  SP Jesse Flores  PHA  1944,,0,N,0,6,4,15,1,10,4,6,6,20,1,7,2,4,7,14,1,11,5,82,6,Normal,Normal,Normal,61,76,80,91,69,55,88,76,114,75,64,64,84,72,61,71,-,82,-,-,-,-,-,-,57,-,-,3,EX FB,90-92,OTT,Normal,76,79,-,-,-,23,13,20,23,5,4,7,42,-,-,-,-,-,-,-,-,42,-,-,-,-,-,-,-,-,20,3,6,35,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,4,4,2,1,0,0,0,22.2,101,94,17,6,1,5,52,15,15,6,0,17,0,0,1,1,0,0,0,0,0,0,0.86,396,14,35,0,1,-0.5,-0.1,-0.1,3.99,1,4,4,7,2,5,0,0,0,2.78,0.4,1.010,1,1,22.2,0,0,0.00,2,2,1,1,0,0,0,0,0,0,0.0,0.0
SP,Whitey Ford,Whitey,Ford,Arlington Parking Lots,5' 10',180 lbs,L,L,67,New York Yankees,NYY,1962,1961-1979,Snap,-,83158,Bronze,Snapshot  SP Whitey Ford  NYY  1962,,0,N,0,17,9,53,3,54,24,7,12,56,2,47,14,10,19,53,4,57,28,58,3,Normal,Normal,Normal,66,78,80,86,74,83,77,72,69,81,60,78,83,92,72,50,84,75,81,-,-,-,-,-,-,-,-,4,NEU,87-89,3/4,Normal,81,98,-,-,-,32,27,29,27,7,7,1,69,-,-,-,-,-,-,-,-,69,-,-,-,-,-,-,-,-,41,31,67,33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,2,0,0,0,0,0,0,3.2,18,18,5,2,0,0,9,3,3,0,0,3,0,0,0,0,0,0,0,1,1,0,0.70,66,2,6,0,0,-0.0,0.1,-0.1,3.24,1,2,0,1,1,0,0,0,0,2.45,0.0,1.010,0,0,3.2,0,0,0.00,1,1,0,0,0,0,0,0,0,0,0.0,0.0
SP,Whitey Ford,Whitey,Ford,Failure At Launch TTC,5' 10',180 lbs,L,L,67,New York Yankees,NYY,1962,1961-1979,Snap,-,83158,Bronze,Snapshot  SP Whitey Ford  NYY  1962,,0,N,0,17,9,53,3,54,24,7,12,56,2,47,14,10,19,53,4,57,28,58,3,Normal,Normal,Normal,66,78,80,86,74,83,77,72,69,81,60,78,83,92,72,50,84,75,81,-,-,-,-,-,-,-,-,4,NEU,87-89,3/4,Normal,81,98,-,-,-,32,27,29,27,7,7,1,69,-,-,-,-,-,-,-,-,69,-,-,-,-,-,-,-,-,41,31,67,33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,4,4,3,1,0,0,0,26.2,108,102,16,4,0,3,36,11,11,5,0,18,0,0,1,0,0,0,1,0,0,0,0.86,423,27,34,0,0,0.6,0.4,0.5,4.05,1,4,4,6,3,3,0,0,0,2.02,0.3,1.010,0,0,26.2,0,0,0.00,1,1,0,0,2,2,0,0,0,0,0.0,0.0
SP,Atlee Hammaker,Atlee,Hammaker,Suburbia Squalor,6' 3',200 lbs,S,L,62,San Francisco Giants,SFG,1982,1980-1992,RS,-,84275,Bronze,Rookie Sensation  SP Atlee Hammaker  SF  1982,,0,N,0,5,1,7,1,7,4,1,6,4,1,4,7,1,5,8,1,9,4,28,15,Normal,Pull,Pull,64,65,142,65,65,76,59,108,69,55,60,66,153,64,68,73,88,-,60,-,-,-,-,-,-,-,-,3,NEU,89-91,3/4,Normal,70,42,-,-,-,35,44,34,23,10,2,10,83,-,-,-,-,-,-,-,-,83,-,-,-,-,-,-,-,-,15,4,11,22,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,3,3,2,0,0,0,0,18.2,73,70,11,3,0,0,17,5,5,3,0,13,0,0,0,0,0,0,0,0,0,0,1.08,311,18,25,1,0,0.4,0.7,0.7,3.80,1,3,3,4,3,1,0,0,0,1.93,-0.0,1.010,1,0,18.2,0,0,0.00,2,2,0,0,1,1,0,0,0,0,0.0,0.0
SP,Jack Harshman,Jack,Harshman,Arlington Parking Lots,6' 2',185 lbs,L,L,69,Chicago White Sox,CHW,1954,1946-1960,Snap,-,83192,Bronze,Snapshot  SP Jack Harshman  CWS  1954,,0,N,0,22,19,38,117,118,26,11,16,10,14,106,21,22,25,44,150,123,28,56,56,Flyball,Spray,Spray,99,95,50,68,109,112,93,73,40,120,96,94,37,78,102,77,140,69,89,-,-,-,-,-,-,-,-,4,EX FB,89-91,OTT,Normal,70,68,-,-,-,34,27,28,23,5,10,4,71,-,54,-,-,-,-,-,-,71,-,54,-,-,-,-,-,-,5,5,6,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,5.1,27,23,6,1,0,0,8,1,1,4,0,3,0,0,0,1,0,0,0,0,0,0,1.15,101,3,10,0,0,0.0,0.0,0.3,5.99,1,1,1,2,1,1,0,0,0,3.38,0.0,1.010,0,0,5.1,0,0,0.00,1,1,0,0,0,0,0,0,0,0,0.0,0.0
SP,Jack Harshman,Jack,Harshman,Winnipeg Goldeyes,6' 2',185 lbs,L,L,69,Chicago White Sox,CHW,1954,1946-1960,Snap,-,83192,Bronze,Snapshot  SP Jack Harshman  CWS  1954,,0,N,0,22,19,38,117,118,26,11,16,10,14,106,21,22,25,44,150,123,28,56,56,Flyball,Spray,Spray,99,95,50,68,109,112,93,73,40,120,96,94,37,78,102,77,140,69,89,-,-,-,-,-,-,-,-,4,EX FB,89-91,OTT,Normal,70,68,-,-,-,34,27,28,23,5,10,4,71,-,54,-,-,-,-,-,-,71,-,54,-,-,-,-,-,-,5,5,6,5,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,.000,-0.03,0,-0.7,-0.1,5.67,0,0,-0.7,0.0,0.0,0.0,1,1,1,0,0,0,0,5.2,26,25,6,1,1,0,11,1,1,1,0,6,0,0,0,0,0,0,0,0,0,0,1.23,102,3,8,0,0,0.2,0.3,0.3,2.77,1,1,1,0,0,0,0,0,0,0.00,0.0,.000,0,0,5.2,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0.0,0.0
SP,Jack Harshman,Jack,Harshman,Beckington Badgers,6' 2',185 lbs,L,L,69,Chicago White Sox,CHW,1954,1946-1960,Snap,-,83192,Bronze,Snapshot  SP Jack Harshman  CWS  1954,,0,N,0,22,19,38,117,118,26,11,16,10,14,106,21,22,25,44,150,123,28,56,56,Flyball,Spray,Spray,99,95,50,68,109,112,93,73,40,120,96,94,37,78,102,77,140,69,89,-,-,-,-,-,-,-,-,4,EX FB,89-91,OTT,Normal,70,68,-,-,-,34,27,28,23,5,10,4,71,-,54,-,-,-,-,-,-,71,-,54,-,-,-,-,-,-,5,5,6,5,1,1,4,4,1,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0.5,.750,0.23,0,0.0,0.0,4.00,0,0,0.0,0.0,0.2,0.2,1,1,0,0,0,0,0,6.2,27,24,4,2,0,0,8,2,2,2,0,4,0,1,0,1,0,0,1,0,0,0,1.42,106,11,4,0,0,0.2,0.2,0.2,4.90,1,1,1,4,2,2,0,0,0,5.40,0.0,1.010,0,0,6.2,0,0,0.00,2,2,0,0,0,0,0,0,0,0,0.0,0.0
SP,Jack Harshman,Jack,Harshman,Suburbia Squalor,6' 2',185 lbs,L,L,69,Chicago White Sox,CHW,1954,1946-1960,Snap,-,83192,Bronze,Snapshot  SP Jack Harshman  CWS  1954,,0,N,0,22,19,38,117,118,26,11,16,10,14,106,21,22,25,44,150,123,28,56,56,Flyball,Spray,Spray,99,95,50,68,109,112,93,73,40,120,96,94,37,78,102,77,140,69,89,-,-,-,-,-,-,-,-,4,EX FB,89-91,OTT,Normal,70,68,-,-,-,34,27,28,23,5,10,4,71,-,54,-,-,-,-,-,-,71,-,54,-,-,-,-,-,-,5,5,6,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,3,3,1,1,0,0,0,17.0,71,65,7,5,0,4,33,8,8,5,0,15,0,1,0,0,0,0,1,0,0,0,0.86,304,14,21,0,0,-0.1,-0.1,0.2,3.65,1,3,3,4,2,2,0,0,0,2.12,-0.4,1.010,0,0,17.0,0,0,0.00,3,2,0,0,1,0,0,0,0,0,0.0,0.0
